[2020-01-31T08:53:38.666+0300][9.439s][info][gc] GC(158) Pause Young (Allocation Failure) 808M->537M(991M) 0.297ms
[2020-01-31T08:53:38.716+0300][9.489s][info][gc] GC(159) Pause Young (Allocation Failure) 808M->537M(991M) 0.290ms
[2020-01-31T08:53:38.766+0300][9.538s][info][gc] GC(160) Pause Young (Allocation Failure) 808M->537M(991M) 0.292ms
[2020-01-31T08:53:38.817+0300][9.589s][info][gc] GC(161) Pause Young (Allocation Failure) 808M->537M(991M) 0.292ms
[2020-01-31T08:53:38.867+0300][9.639s][info][gc] GC(162) Pause Young (Allocation Failure) 808M->537M(991M) 0.289ms
[2020-01-31T08:53:38.916+0300][9.689s][info][gc] GC(163) Pause Young (Allocation Failure) 808M->537M(991M) 0.283ms
[2020-01-31T08:53:38.966+0300][9.739s][info][gc] GC(164) Pause Young (Allocation Failure) 808M->537M(991M) 0.280ms
[2020-01-31T08:53:39.016+0300][9.789s][info][gc] GC(165) Pause Young (Allocation Failure) 808M->537M(991M) 0.277ms
[2020-01-31T08:53:39.067+0300][9.840s][info][gc] GC(166) Pause Young (Allocation Failure) 808M->537M(991M) 0.276ms
[2020-01-31T08:53:39.118+0300][9.890s][info][gc] GC(167) Pause Young (Allocation Failure) 808M->537M(991M) 0.286ms
[2020-01-31T08:53:39.168+0300][9.940s][info][gc] GC(168) Pause Young (Allocation Failure) 808M->537M(991M) 0.284ms
[2020-01-31T08:53:39.218+0300][9.990s][info][gc] GC(169) Pause Young (Allocation Failure) 808M->537M(991M) 0.293ms
[2020-01-31T08:53:39.268+0300][10.040s][info][gc] GC(170) Pause Young (Allocation Failure) 808M->537M(991M) 0.286ms
[2020-01-31T08:53:39.318+0300][10.091s][info][gc] GC(171) Pause Young (Allocation Failure) 808M->537M(991M) 0.287ms
[2020-01-31T08:53:39.368+0300][10.141s][info][gc] GC(172) Pause Young (Allocation Failure) 808M->537M(991M) 0.288ms
[2020-01-31T08:53:39.418+0300][10.191s][info][gc] GC(173) Pause Young (Allocation Failure) 808M->537M(991M) 0.287ms
[2020-01-31T08:53:39.468+0300][10.241s][info][gc] GC(174) Pause Young (Allocation Failure) 808M->537M(991M) 0.290ms
[2020-01-31T08:53:39.518+0300][10.290s][info][gc] GC(175) Pause Young (Allocation Failure) 808M->537M(991M) 0.284ms
[2020-01-31T08:53:39.569+0300][10.341s][info][gc] GC(176) Pause Young (Allocation Failure) 808M->537M(991M) 0.284ms
[2020-01-31T08:53:39.619+0300][10.391s][info][gc] GC(177) Pause Young (Allocation Failure) 808M->537M(991M) 0.286ms
[2020-01-31T08:53:39.668+0300][10.441s][info][gc] GC(178) Pause Young (Allocation Failure) 808M->537M(991M) 0.291ms
[2020-01-31T08:53:39.718+0300][10.491s][info][gc] GC(179) Pause Young (Allocation Failure) 808M->537M(991M) 0.286ms
[2020-01-31T08:53:39.768+0300][10.541s][info][gc] GC(180) Pause Young (Allocation Failure) 808M->537M(991M) 0.285ms
[2020-01-31T08:53:39.819+0300][10.592s][info][gc] GC(181) Pause Young (Allocation Failure) 808M->537M(991M) 0.287ms
[2020-01-31T08:53:39.869+0300][10.641s][info][gc] GC(182) Pause Young (Allocation Failure) 808M->537M(991M) 0.303ms
[2020-01-31T08:53:39.921+0300][10.693s][info][gc] GC(183) Pause Young (Allocation Failure) 808M->537M(991M) 0.284ms
[2020-01-31T08:53:39.971+0300][10.743s][info][gc] GC(184) Pause Young (Allocation Failure) 808M->537M(991M) 0.284ms
[2020-01-31T08:53:40.022+0300][10.794s][info][gc] GC(185) Pause Young (Allocation Failure) 808M->537M(991M) 0.317ms
[2020-01-31T08:53:40.072+0300][10.845s][info][gc] GC(186) Pause Young (Allocation Failure) 808M->537M(991M) 0.285ms
[2020-01-31T08:53:40.125+0300][10.898s][info][gc] GC(187) Pause Young (Allocation Failure) 808M->537M(991M) 0.293ms
[2020-01-31T08:53:40.175+0300][10.948s][info][gc] GC(188) Pause Young (Allocation Failure) 808M->537M(991M) 0.290ms
[2020-01-31T08:53:40.225+0300][10.998s][info][gc] GC(189) Pause Young (Allocation Failure) 808M->537M(991M) 0.297ms
